Error Threshold	Hidden Size = 10	Hidden Size = 11	Hidden Size = 12	Hidden Size = 13	Hidden Size = 14	Hidden Size = 15	Hidden Size = 16	Hidden Size = 17	Hidden Size = 18	Hidden Size = 19	Hidden Size = 20	Hidden Size = 21	Hidden Size = 22	Hidden Size = 23	Hidden Size = 24	Hidden Size = 25	Hidden Size = 26	Hidden Size = 27	Hidden Size = 28	Hidden Size = 29	Hidden Size = 30
0.2	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.7804914819840193	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.601387004372079	0.5777928539122569	0.8252676013870044	0.8252676013870044	0.5727423488617518	0.5727423488617518	
0.15000000000000002	0.8202170963364993	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8252676013870044	0.8202170963364993	0.8252676013870044	0.8252676013870044	
0.10000000000000002	0.755238956731494	0.7553143374038896	0.7400874415799789	0.7602894617819991	0.795341474445952	0.8050655811849842	0.7651892054877129	0.750188451680989	0.7502638323533845	0.770239710538218	0.7602894617819991	0.7554650987486808	0.7602894617819991	0.7703904718830091	0.7801145786220413	0.7651892054877129	0.7503392130257801	0.7603648424543947	0.775290215588723	0.7403135835971657	0.7550128147143073	
0.05000000000000002	0.7251620684456505	0.7299864314789688	0.7602140811096035	0.7701643298658224	0.785240464344942	0.799864314789688	0.7650384441429218	0.7801899592944369	0.749811548319011	0.7502638323533845	0.7054123322780038	0.7100859339665311	0.8001658374792703	0.7501130710085935	0.7452133273028796	0.7351876978742652	0.7300618121513643	0.7454394693200664	0.7503392130257803	0.7801899592944369	0.7302879541685513	



Data Set	Hidden Size	Error Threshold	Accuracy0
0	25	0.15	71.64%
1	25	0.15	88.06%
2	25	0.15	87.88%
0	26	0.15	71.64%
1	26	0.15	88.06%
2	26	0.15	87.88%
0	27	0.15	71.64%
1	27	0.15	88.06%
2	27	0.15	87.88%
0	28	0.15	71.64%
1	28	0.15	88.06%
2	28	0.15	86.36%
0	29	0.15	71.64%
1	29	0.15	88.06%
2	29	0.15	87.88%
0	30	0.15	71.64%
1	30	0.15	88.06%
2	30	0.15	87.88%
0	10	0.1	71.64%
1	10	0.1	74.63%
2	10	0.1	80.3%
0	11	0.1	71.64%
1	11	0.1	73.13%
2	11	0.1	81.82%
0	12	0.1	71.64%
1	12	0.1	74.63%
2	12	0.1	75.76%
0	13	0.1	71.64%
1	13	0.1	74.63%
2	13	0.1	81.82%
0	14	0.1	71.64%
1	14	0.1	80.6%
2	14	0.1	86.36%
0	15	0.1	71.64%
1	15	0.1	88.06%
2	15	0.1	81.82%
0	16	0.1	71.64%
1	16	0.1	77.61%
2	16	0.1	80.3%
0	17	0.1	71.64%
1	17	0.1	74.63%
2	17	0.1	78.79%
0	18	0.1	71.64%
1	18	0.1	73.13%
2	18	0.1	80.3%
0	19	0.1	71.64%
1	19	0.1	77.61%
2	19	0.1	81.82%
0	20	0.1	71.64%
1	20	0.1	74.63%
2	20	0.1	81.82%
0	21	0.1	71.64%
1	21	0.1	70.15%
2	21	0.1	84.85%
0	22	0.1	71.64%
1	22	0.1	74.63%
2	22	0.1	81.82%
0	23	0.1	71.64%
1	23	0.1	74.63%
2	23	0.1	84.85%
0	24	0.1	71.64%
1	24	0.1	82.09%
2	24	0.1	80.3%
0	25	0.1	71.64%
1	25	0.1	77.61%
2	25	0.1	80.3%
0	26	0.1	71.64%
1	26	0.1	71.64%
2	26	0.1	81.82%
0	27	0.1	71.64%
1	27	0.1	73.13%
2	27	0.1	83.33%
0	28	0.1	71.64%
1	28	0.1	77.61%
2	28	0.1	83.33%
0	29	0.1	71.64%
1	29	0.1	70.15%
2	29	0.1	80.3%
0	30	0.1	71.64%
1	30	0.1	79.1%
2	30	0.1	75.76%
0	10	0.05	70.15%
1	10	0.05	71.64%
2	10	0.05	75.76%
0	11	0.05	71.64%
1	11	0.05	74.63%
2	11	0.05	72.73%
0	12	0.05	71.64%
1	12	0.05	76.12%
2	12	0.05	80.3%
0	13	0.05	68.66%
1	13	0.05	82.09%
2	13	0.05	80.3%
0	14	0.05	71.64%
1	14	0.05	80.6%
2	14	0.05	83.33%
0	15	0.05	74.63%
1	15	0.05	88.06%
2	15	0.05	77.27%
0	16	0.05	77.61%
1	16	0.05	74.63%
2	16	0.05	77.27%
0	17	0.05	77.61%
1	17	0.05	74.63%
2	17	0.05	81.82%
0	18	0.05	65.67%
1	18	0.05	88.06%
2	18	0.05	71.21%
0	19	0.05	67.16%
1	19	0.05	77.61%
2	19	0.05	80.3%
0	20	0.05	62.69%
1	20	0.05	70.15%
2	20	0.05	78.79%
0	21	0.05	68.66%
1	21	0.05	71.64%
2	21	0.05	72.73%
0	22	0.05	68.66%
1	22	0.05	88.06%
2	22	0.05	83.33%
0	23	0.05	70.15%
1	23	0.05	77.61%
2	23	0.05	77.27%
0	24	0.05	71.64%
1	24	0.05	73.13%
2	24	0.05	78.79%
0	25	0.05	70.15%
1	25	0.05	73.13%
2	25	0.05	77.27%
0	26	0.05	70.15%
1	26	0.05	74.63%
2	26	0.05	74.24%
0	27	0.05	67.16%
1	27	0.05	73.13%
2	27	0.05	83.33%
0	28	0.05	67.16%
1	28	0.05	76.12%
2	28	0.05	81.82%
0	29	0.05	74.63%
1	29	0.05	77.61%
2	29	0.05	81.82%
0	30	0.05	70.15%
1	30	0.05	70.15%
2	30	0.05	78.79%

